[1554]	train-rmse:0.006315	test-rmse:0.014380 
[1555]	train-rmse:0.006313	test-rmse:0.014379 
[1556]	train-rmse:0.006311	test-rmse:0.014379 
[1557]	train-rmse:0.006309	test-rmse:0.014379 
[1558]	train-rmse:0.006307	test-rmse:0.014380 
[1559]	train-rmse:0.006305	test-rmse:0.014380 
[1560]	train-rmse:0.006304	test-rmse:0.014380 
[1561]	train-rmse:0.006304	test-rmse:0.014380 
[1562]	train-rmse:0.006302	test-rmse:0.014379 
[1563]	train-rmse:0.006302	test-rmse:0.014379 
[1564]	train-rmse:0.006300	test-rmse:0.014381 
[1565]	train-rmse:0.006298	test-rmse:0.014382 
[1566]	train-rmse:0.006297	test-rmse:0.014382 
[1567]	train-rmse:0.006294	test-rmse:0.014382 
[1568]	train-rmse:0.006293	test-rmse:0.014382 
[1569]	train-rmse:0.006292	test-rmse:0.014381 
[1570]	train-rmse:0.006291	test-rmse:0.014381 
[1571]	train-rmse:0.006290	test-rmse:0.014380 
[1572]	train-rmse:0.006287	test-rmse:0.014380 
[1573]	train-rmse:0.006287	test-rmse:0.014380 
[1574]	train-rmse:0.006287	test-rmse:0.014380 
[1575]	train-rmse:0.006284	test-rmse:0.014380 
[1576]	train-rmse:0.006283	test-rmse:0.014380 
[1577]	train-rmse:0.006282	test-rmse:0.014380 
[1578]	train-rmse:0.006281	test-rmse:0.014380 
[1579]	train-rmse:0.006279	test-rmse:0.014380 
[1580]	train-rmse:0.006278	test-rmse:0.014380 
[1581]	train-rmse:0.006278	test-rmse:0.014380 
[1582]	train-rmse:0.006277	test-rmse:0.014380 
[1583]	train-rmse:0.006276	test-rmse:0.014380 
[1584]	train-rmse:0.006275	test-rmse:0.014380 
[1585]	train-rmse:0.006274	test-rmse:0.014381 
[1586]	train-rmse:0.006273	test-rmse:0.014380 
[1587]	train-rmse:0.006272	test-rmse:0.014380 
[1588]	train-rmse:0.006268	test-rmse:0.014380 
[1589]	train-rmse:0.006266	test-rmse:0.014380 
[1590]	train-rmse:0.006261	test-rmse:0.014381 
[1591]	train-rmse:0.006259	test-rmse:0.014381 
[1592]	train-rmse:0.006257	test-rmse:0.014381 
[1593]	train-rmse:0.006253	test-rmse:0.014380 
[1594]	train-rmse:0.006251	test-rmse:0.014380 
[1595]	train-rmse:0.006250	test-rmse:0.014380 
[1596]	train-rmse:0.006248	test-rmse:0.014380 
[1597]	train-rmse:0.006248	test-rmse:0.014380 
[1598]	train-rmse:0.006247	test-rmse:0.014380 
[1599]	train-rmse:0.006243	test-rmse:0.014381 
[1600]	train-rmse:0.006241	test-rmse:0.014383 
[1601]	train-rmse:0.006240	test-rmse:0.014382 
[1602]	train-rmse:0.006238	test-rmse:0.014382 
[1603]	train-rmse:0.006236	test-rmse:0.014382 
[1604]	train-rmse:0.006234	test-rmse:0.014382 
[1605]	train-rmse:0.006230	test-rmse:0.014383 
[1606]	train-rmse:0.006228	test-rmse:0.014383 
[1607]	train-rmse:0.006226	test-rmse:0.014382 
[1608]	train-rmse:0.006225	test-rmse:0.014383 
[1609]	train-rmse:0.006223	test-rmse:0.014383 
[1610]	train-rmse:0.006221	test-rmse:0.014383 
[1611]	train-rmse:0.006220	test-rmse:0.014383 
[1612]	train-rmse:0.006220	test-rmse:0.014382 
[1613]	train-rmse:0.006218	test-rmse:0.014388 
[1614]	train-rmse:0.006217	test-rmse:0.014388 
[1615]	train-rmse:0.006215	test-rmse:0.014389 
[1616]	train-rmse:0.006214	test-rmse:0.014388 
[1617]	train-rmse:0.006212	test-rmse:0.014388 
[1618]	train-rmse:0.006209	test-rmse:0.014388 
[1619]	train-rmse:0.006206	test-rmse:0.014387 
[1620]	train-rmse:0.006205	test-rmse:0.014392 
[1621]	train-rmse:0.006204	test-rmse:0.014398 
[1622]	train-rmse:0.006203	test-rmse:0.014398 
[1623]	train-rmse:0.006201	test-rmse:0.014399 
[1624]	train-rmse:0.006200	test-rmse:0.014400 
[1625]	train-rmse:0.006196	test-rmse:0.014399 
[1626]	train-rmse:0.006195	test-rmse:0.014399 
[1627]	train-rmse:0.006193	test-rmse:0.014399 
[1628]	train-rmse:0.006192	test-rmse:0.014399 
[1629]	train-rmse:0.006190	test-rmse:0.014399 
[1630]	train-rmse:0.006189	test-rmse:0.014398 
[1631]	train-rmse:0.006188	test-rmse:0.014398 
[1632]	train-rmse:0.006187	test-rmse:0.014398 
[1633]	train-rmse:0.006186	test-rmse:0.014398 
[1634]	train-rmse:0.006184	test-rmse:0.014397 
[1635]	train-rmse:0.006181	test-rmse:0.014397 
[1636]	train-rmse:0.006179	test-rmse:0.014398 
[1637]	train-rmse:0.006179	test-rmse:0.014398 
[1638]	train-rmse:0.006177	test-rmse:0.014398 
[1639]	train-rmse:0.006176	test-rmse:0.014398 
[1640]	train-rmse:0.006175	test-rmse:0.014398 
[1641]	train-rmse:0.006173	test-rmse:0.014397 
[1642]	train-rmse:0.006171	test-rmse:0.014397 
[1643]	train-rmse:0.006169	test-rmse:0.014397 
[1644]	train-rmse:0.006167	test-rmse:0.014396 
[1645]	train-rmse:0.006166	test-rmse:0.014397 
[1646]	train-rmse:0.006165	test-rmse:0.014396 
[1647]	train-rmse:0.006164	test-rmse:0.014397 
[1648]	train-rmse:0.006162	test-rmse:0.014398 
[1649]	train-rmse:0.006161	test-rmse:0.014398 
[1650]	train-rmse:0.006159	test-rmse:0.014397 
[1651]	train-rmse:0.006157	test-rmse:0.014396 
[1652]	train-rmse:0.006154	test-rmse:0.014397 
[1653]	train-rmse:0.006152	test-rmse:0.014397 
[1654]	train-rmse:0.006149	test-rmse:0.014396 
[1655]	train-rmse:0.006146	test-rmse:0.014396 
[1656]	train-rmse:0.006144	test-rmse:0.014396 
[1657]	train-rmse:0.006142	test-rmse:0.014396 
[1658]	train-rmse:0.006141	test-rmse:0.014402 
[1659]	train-rmse:0.006139	test-rmse:0.014402 
[1660]	train-rmse:0.006138	test-rmse:0.014402 
[1661]	train-rmse:0.006136	test-rmse:0.014402 
[1662]	train-rmse:0.006134	test-rmse:0.014402 
[1663]	train-rmse:0.006132	test-rmse:0.014402 
[1664]	train-rmse:0.006131	test-rmse:0.014402 
[1665]	train-rmse:0.006130	test-rmse:0.014402 
[1666]	train-rmse:0.006130	test-rmse:0.014402 
[1667]	train-rmse:0.006129	test-rmse:0.014403 
[1668]	train-rmse:0.006128	test-rmse:0.014403 
[1669]	train-rmse:0.006126	test-rmse:0.014404 
[1670]	train-rmse:0.006125	test-rmse:0.014404 
[1671]	train-rmse:0.006124	test-rmse:0.014404 
[1672]	train-rmse:0.006123	test-rmse:0.014404 
[1673]	train-rmse:0.006123	test-rmse:0.014404 
[1674]	train-rmse:0.006122	test-rmse:0.014404 
[1675]	train-rmse:0.006120	test-rmse:0.014404 
[1676]	train-rmse:0.006117	test-rmse:0.014403 
[1677]	train-rmse:0.006116	test-rmse:0.014403 
[1678]	train-rmse:0.006114	test-rmse:0.014404 
[1679]	train-rmse:0.006113	test-rmse:0.014404 
[1680]	train-rmse:0.006113	test-rmse:0.014403 
[1681]	train-rmse:0.006110	test-rmse:0.014404 
[1682]	train-rmse:0.006108	test-rmse:0.014403 
[1683]	train-rmse:0.006107	test-rmse:0.014403 
[1684]	train-rmse:0.006106	test-rmse:0.014403 
[1685]	train-rmse:0.006103	test-rmse:0.014404 
[1686]	train-rmse:0.006103	test-rmse:0.014404 
[1687]	train-rmse:0.006101	test-rmse:0.014404 
[1688]	train-rmse:0.006100	test-rmse:0.014404 
[1689]	train-rmse:0.006099	test-rmse:0.014403 
[1690]	train-rmse:0.006099	test-rmse:0.014403 
[1691]	train-rmse:0.006098	test-rmse:0.014403 
[1692]	train-rmse:0.006097	test-rmse:0.014403 
[1693]	train-rmse:0.006097	test-rmse:0.014403 
[1694]	train-rmse:0.006096	test-rmse:0.014403 
[1695]	train-rmse:0.006096	test-rmse:0.014403 
[1696]	train-rmse:0.006094	test-rmse:0.014402 
[1697]	train-rmse:0.006093	test-rmse:0.014402 
[1698]	train-rmse:0.006092	test-rmse:0.014402 
[1699]	train-rmse:0.006090	test-rmse:0.014402 
[1700]	train-rmse:0.006087	test-rmse:0.014402 
[1701]	train-rmse:0.006086	test-rmse:0.014402 
[1702]	train-rmse:0.006086	test-rmse:0.014402 
[1703]	train-rmse:0.006084	test-rmse:0.014401 
[1704]	train-rmse:0.006084	test-rmse:0.014401 
[1705]	train-rmse:0.006081	test-rmse:0.014401 
[1706]	train-rmse:0.006079	test-rmse:0.014401 
[1707]	train-rmse:0.006074	test-rmse:0.014401 
[1708]	train-rmse:0.006072	test-rmse:0.014401 
[1709]	train-rmse:0.006071	test-rmse:0.014401 
[1710]	train-rmse:0.006070	test-rmse:0.014401 
[1711]	train-rmse:0.006070	test-rmse:0.014401 
[1712]	train-rmse:0.006069	test-rmse:0.014401 
[1713]	train-rmse:0.006067	test-rmse:0.014401 
[1714]	train-rmse:0.006067	test-rmse:0.014401 
[1715]	train-rmse:0.006065	test-rmse:0.014401 
[1716]	train-rmse:0.006065	test-rmse:0.014401 
[1717]	train-rmse:0.006062	test-rmse:0.014400 
[1718]	train-rmse:0.006060	test-rmse:0.014401 
[1719]	train-rmse:0.006060	test-rmse:0.014401 
[1720]	train-rmse:0.006059	test-rmse:0.014401 
[1721]	train-rmse:0.006056	test-rmse:0.014400 
[1722]	train-rmse:0.006052	test-rmse:0.014400 
[1723]	train-rmse:0.006050	test-rmse:0.014399 
[1724]	train-rmse:0.006049	test-rmse:0.014399 
[1725]	train-rmse:0.006047	test-rmse:0.014400 
[1726]	train-rmse:0.006047	test-rmse:0.014400 
[1727]	train-rmse:0.006046	test-rmse:0.014400 
[1728]	train-rmse:0.006045	test-rmse:0.014401 
[1729]	train-rmse:0.006044	test-rmse:0.014401 
[1730]	train-rmse:0.006042	test-rmse:0.014400 
[1731]	train-rmse:0.006041	test-rmse:0.014400 
[1732]	train-rmse:0.006038	test-rmse:0.014400 
[1733]	train-rmse:0.006037	test-rmse:0.014400 
[1734]	train-rmse:0.006036	test-rmse:0.014400 
[1735]	train-rmse:0.006034	test-rmse:0.014400 
[1736]	train-rmse:0.006034	test-rmse:0.014400 
[1737]	train-rmse:0.006032	test-rmse:0.014399 
[1738]	train-rmse:0.006031	test-rmse:0.014400 
[1739]	train-rmse:0.006031	test-rmse:0.014399 
[1740]	train-rmse:0.006030	test-rmse:0.014399 
[1741]	train-rmse:0.006028	test-rmse:0.014399 
[1742]	train-rmse:0.006026	test-rmse:0.014400 
[1743]	train-rmse:0.006026	test-rmse:0.014400 
[1744]	train-rmse:0.006024	test-rmse:0.014400 
[1745]	train-rmse:0.006024	test-rmse:0.014400 
[1746]	train-rmse:0.006023	test-rmse:0.014400 
[1747]	train-rmse:0.006020	test-rmse:0.014401 
[1748]	train-rmse:0.006020	test-rmse:0.014401 
[1749]	train-rmse:0.006015	test-rmse:0.014402 
[1750]	train-rmse:0.006014	test-rmse:0.014402 
[1751]	train-rmse:0.006011	test-rmse:0.014402 
[1752]	train-rmse:0.006009	test-rmse:0.014403 
[1753]	train-rmse:0.006008	test-rmse:0.014403 
[1754]	train-rmse:0.006008	test-rmse:0.014403 
[1755]	train-rmse:0.006008	test-rmse:0.014403 
[1756]	train-rmse:0.006007	test-rmse:0.014403 
[1757]	train-rmse:0.006006	test-rmse:0.014403 
[1758]	train-rmse:0.006005	test-rmse:0.014402 
[1759]	train-rmse:0.006003	test-rmse:0.014402 
[1760]	train-rmse:0.005999	test-rmse:0.014402 
[1761]	train-rmse:0.005998	test-rmse:0.014402 
[1762]	train-rmse:0.005996	test-rmse:0.014401 
[1763]	train-rmse:0.005996	test-rmse:0.014402 
[1764]	train-rmse:0.005994	test-rmse:0.014402 
[1765]	train-rmse:0.005993	test-rmse:0.014401 
[1766]	train-rmse:0.005991	test-rmse:0.014401 
[1767]	train-rmse:0.005990	test-rmse:0.014401 
[1768]	train-rmse:0.005989	test-rmse:0.014401 
[1769]	train-rmse:0.005988	test-rmse:0.014400 
[1770]	train-rmse:0.005985	test-rmse:0.014404 
[1771]	train-rmse:0.005983	test-rmse:0.014403 
[1772]	train-rmse:0.005982	test-rmse:0.014403 
[1773]	train-rmse:0.005981	test-rmse:0.014403 
[1774]	train-rmse:0.005979	test-rmse:0.014403 
[1775]	train-rmse:0.005977	test-rmse:0.014402 
[1776]	train-rmse:0.005975	test-rmse:0.014403 
[1777]	train-rmse:0.005974	test-rmse:0.014405 
[1778]	train-rmse:0.005974	test-rmse:0.014405 
[1779]	train-rmse:0.005972	test-rmse:0.014404 
[1780]	train-rmse:0.005971	test-rmse:0.014405 
[1781]	train-rmse:0.005968	test-rmse:0.014406 
[1782]	train-rmse:0.005968	test-rmse:0.014406 
[1783]	train-rmse:0.005966	test-rmse:0.014406 
[1784]	train-rmse:0.005964	test-rmse:0.014406 
[1785]	train-rmse:0.005963	test-rmse:0.014406 
[1786]	train-rmse:0.005962	test-rmse:0.014406 
[1787]	train-rmse:0.005962	test-rmse:0.014406 
[1788]	train-rmse:0.005960	test-rmse:0.014406 
[1789]	train-rmse:0.005959	test-rmse:0.014408 
[1790]	train-rmse:0.005957	test-rmse:0.014408 
[1791]	train-rmse:0.005955	test-rmse:0.014408 
[1792]	train-rmse:0.005954	test-rmse:0.014408 
[1793]	train-rmse:0.005953	test-rmse:0.014408 
[1794]	train-rmse:0.005950	test-rmse:0.014408 
[1795]	train-rmse:0.005949	test-rmse:0.014408 
[1796]	train-rmse:0.005947	test-rmse:0.014408 
[1797]	train-rmse:0.005946	test-rmse:0.014408 
[1798]	train-rmse:0.005945	test-rmse:0.014408 
[1799]	train-rmse:0.005944	test-rmse:0.014408 
[1800]	train-rmse:0.005942	test-rmse:0.014409 
[1801]	train-rmse:0.005942	test-rmse:0.014409 
[1802]	train-rmse:0.005940	test-rmse:0.014409 
[1803]	train-rmse:0.005939	test-rmse:0.014405 
[1804]	train-rmse:0.005937	test-rmse:0.014405 
[1805]	train-rmse:0.005937	test-rmse:0.014405 
[1806]	train-rmse:0.005936	test-rmse:0.014405 
[1807]	train-rmse:0.005935	test-rmse:0.014405 
[1808]	train-rmse:0.005934	test-rmse:0.014405 
[1809]	train-rmse:0.005932	test-rmse:0.014405 
[1810]	train-rmse:0.005929	test-rmse:0.014404 
[1811]	train-rmse:0.005927	test-rmse:0.014404 
[1812]	train-rmse:0.005927	test-rmse:0.014404 
[1813]	train-rmse:0.005926	test-rmse:0.014404 
[1814]	train-rmse:0.005924	test-rmse:0.014403 
[1815]	train-rmse:0.005922	test-rmse:0.014403 
[1816]	train-rmse:0.005920	test-rmse:0.014403 
[1817]	train-rmse:0.005919	test-rmse:0.014403 
[1818]	train-rmse:0.005918	test-rmse:0.014403 
[1819]	train-rmse:0.005918	test-rmse:0.014403 
[1820]	train-rmse:0.005916	test-rmse:0.014401 
[1821]	train-rmse:0.005914	test-rmse:0.014402 
[1822]	train-rmse:0.005912	test-rmse:0.014401 
[1823]	train-rmse:0.005909	test-rmse:0.014401 
[1824]	train-rmse:0.005908	test-rmse:0.014401 
[1825]	train-rmse:0.005907	test-rmse:0.014401 
[1826]	train-rmse:0.005905	test-rmse:0.014400 
[1827]	train-rmse:0.005904	test-rmse:0.014401 
[1828]	train-rmse:0.005902	test-rmse:0.014402 
[1829]	train-rmse:0.005901	test-rmse:0.014402 
[1830]	train-rmse:0.005899	test-rmse:0.014402 
[1831]	train-rmse:0.005898	test-rmse:0.014401 
[1832]	train-rmse:0.005897	test-rmse:0.014401 
[1833]	train-rmse:0.005895	test-rmse:0.014403 
[1834]	train-rmse:0.005893	test-rmse:0.014403 
[1835]	train-rmse:0.005892	test-rmse:0.014403 
[1836]	train-rmse:0.005889	test-rmse:0.014406 
[1837]	train-rmse:0.005886	test-rmse:0.014406 
[1838]	train-rmse:0.005883	test-rmse:0.014406 
[1839]	train-rmse:0.005881	test-rmse:0.014407 
[1840]	train-rmse:0.005878	test-rmse:0.014407 
[1841]	train-rmse:0.005876	test-rmse:0.014404 
[1842]	train-rmse:0.005874	test-rmse:0.014405 
[1843]	train-rmse:0.005872	test-rmse:0.014402 
[1844]	train-rmse:0.005871	test-rmse:0.014402 
[1845]	train-rmse:0.005868	test-rmse:0.014401 
[1846]	train-rmse:0.005867	test-rmse:0.014401 
[1847]	train-rmse:0.005866	test-rmse:0.014399 
[1848]	train-rmse:0.005864	test-rmse:0.014399 
[1849]	train-rmse:0.005864	test-rmse:0.014399 
[1850]	train-rmse:0.005860	test-rmse:0.014400 
[1851]	train-rmse:0.005859	test-rmse:0.014400 
[1852]	train-rmse:0.005855	test-rmse:0.014400 
[1853]	train-rmse:0.005853	test-rmse:0.014400 
[1854]	train-rmse:0.005852	test-rmse:0.014400 
[1855]	train-rmse:0.005851	test-rmse:0.014399 
[1856]	train-rmse:0.005850	test-rmse:0.014399 
[1857]	train-rmse:0.005848	test-rmse:0.014399 
[1858]	train-rmse:0.005848	test-rmse:0.014398 
[1859]	train-rmse:0.005847	test-rmse:0.014398 
[1860]	train-rmse:0.005846	test-rmse:0.014402 
[1861]	train-rmse:0.005846	test-rmse:0.014402 
[1862]	train-rmse:0.005844	test-rmse:0.014402 
[1863]	train-rmse:0.005842	test-rmse:0.014402 
[1864]	train-rmse:0.005842	test-rmse:0.014402 
[1865]	train-rmse:0.005841	test-rmse:0.014402 
[1866]	train-rmse:0.005841	test-rmse:0.014402 
[1867]	train-rmse:0.005838	test-rmse:0.014401 
[1868]	train-rmse:0.005838	test-rmse:0.014401 
[1869]	train-rmse:0.005837	test-rmse:0.014409 
[1870]	train-rmse:0.005834	test-rmse:0.014408 
[1871]	train-rmse:0.005832	test-rmse:0.014408 
[1872]	train-rmse:0.005830	test-rmse:0.014409 
[1873]	train-rmse:0.005828	test-rmse:0.014409 
[1874]	train-rmse:0.005824	test-rmse:0.014410 
[1875]	train-rmse:0.005819	test-rmse:0.014410 
[1876]	train-rmse:0.005818	test-rmse:0.014410 
[1877]	train-rmse:0.005815	test-rmse:0.014410 
[1878]	train-rmse:0.005815	test-rmse:0.014410 
[1879]	train-rmse:0.005813	test-rmse:0.014410 
[1880]	train-rmse:0.005811	test-rmse:0.014409 
[1881]	train-rmse:0.005807	test-rmse:0.014409 
[1882]	train-rmse:0.005806	test-rmse:0.014409 
[1883]	train-rmse:0.005805	test-rmse:0.014410 
[1884]	train-rmse:0.005803	test-rmse:0.014409 
[1885]	train-rmse:0.005803	test-rmse:0.014409 
[1886]	train-rmse:0.005801	test-rmse:0.014409 
[1887]	train-rmse:0.005799	test-rmse:0.014416 
[1888]	train-rmse:0.005796	test-rmse:0.014418 
[1889]	train-rmse:0.005794	test-rmse:0.014419 
[1890]	train-rmse:0.005792	test-rmse:0.014419 
[1891]	train-rmse:0.005791	test-rmse:0.014419 
[1892]	train-rmse:0.005787	test-rmse:0.014420 
[1893]	train-rmse:0.005785	test-rmse:0.014422 
[1894]	train-rmse:0.005782	test-rmse:0.014421 
[1895]	train-rmse:0.005780	test-rmse:0.014421 
[1896]	train-rmse:0.005779	test-rmse:0.014421 
[1897]	train-rmse:0.005778	test-rmse:0.014422 
[1898]	train-rmse:0.005777	test-rmse:0.014422 
[1899]	train-rmse:0.005774	test-rmse:0.014421 
[1900]	train-rmse:0.005773	test-rmse:0.014421 
[1901]	train-rmse:0.005772	test-rmse:0.014421 
[1902]	train-rmse:0.005770	test-rmse:0.014421 
[1903]	train-rmse:0.005770	test-rmse:0.014421 
[1904]	train-rmse:0.005767	test-rmse:0.014421 
[1905]	train-rmse:0.005767	test-rmse:0.014422 
[1906]	train-rmse:0.005765	test-rmse:0.014422 
[1907]	train-rmse:0.005764	test-rmse:0.014421 
[1908]	train-rmse:0.005763	test-rmse:0.014421 
[1909]	train-rmse:0.005762	test-rmse:0.014421 
[1910]	train-rmse:0.005761	test-rmse:0.014421 
[1911]	train-rmse:0.005760	test-rmse:0.014421 
[1912]	train-rmse:0.005758	test-rmse:0.014421 
[1913]	train-rmse:0.005758	test-rmse:0.014421 
[1914]	train-rmse:0.005756	test-rmse:0.014421 
[1915]	train-rmse:0.005755	test-rmse:0.014421 
[1916]	train-rmse:0.005753	test-rmse:0.014422 
[1917]	train-rmse:0.005752	test-rmse:0.014422 
[1918]	train-rmse:0.005751	test-rmse:0.014422 
[1919]	train-rmse:0.005750	test-rmse:0.014422 
[1920]	train-rmse:0.005748	test-rmse:0.014421 
[1921]	train-rmse:0.005748	test-rmse:0.014421 
[1922]	train-rmse:0.005746	test-rmse:0.014422 
[1923]	train-rmse:0.005745	test-rmse:0.014421 
[1924]	train-rmse:0.005744	test-rmse:0.014421 
[1925]	train-rmse:0.005743	test-rmse:0.014421 
[1926]	train-rmse:0.005742	test-rmse:0.014421 
[1927]	train-rmse:0.005741	test-rmse:0.014421 
[1928]	train-rmse:0.005741	test-rmse:0.014421 
[1929]	train-rmse:0.005740	test-rmse:0.014421 
[1930]	train-rmse:0.005740	test-rmse:0.014421 
[1931]	train-rmse:0.005738	test-rmse:0.014420 
[1932]	train-rmse:0.005734	test-rmse:0.014421 
[1933]	train-rmse:0.005732	test-rmse:0.014422 
[1934]	train-rmse:0.005732	test-rmse:0.014422 
[1935]	train-rmse:0.005731	test-rmse:0.014422 
[1936]	train-rmse:0.005730	test-rmse:0.014422 
[1937]	train-rmse:0.005730	test-rmse:0.014422 
[1938]	train-rmse:0.005728	test-rmse:0.014422 
[1939]	train-rmse:0.005726	test-rmse:0.014422 
[1940]	train-rmse:0.005726	test-rmse:0.014422 
[1941]	train-rmse:0.005726	test-rmse:0.014422 
[1942]	train-rmse:0.005722	test-rmse:0.014421 
[1943]	train-rmse:0.005721	test-rmse:0.014418 
[1944]	train-rmse:0.005719	test-rmse:0.014419 
[1945]	train-rmse:0.005717	test-rmse:0.014419 
[1946]	train-rmse:0.005716	test-rmse:0.014419 
[1947]	train-rmse:0.005715	test-rmse:0.014419 
[1948]	train-rmse:0.005712	test-rmse:0.014419 
[1949]	train-rmse:0.005711	test-rmse:0.014419 
[1950]	train-rmse:0.005710	test-rmse:0.014419 
[1951]	train-rmse:0.005709	test-rmse:0.014419 
[1952]	train-rmse:0.005708	test-rmse:0.014417 
[1953]	train-rmse:0.005707	test-rmse:0.014417 
[1954]	train-rmse:0.005706	test-rmse:0.014418 
[1955]	train-rmse:0.005706	test-rmse:0.014418 
[1956]	train-rmse:0.005705	test-rmse:0.014418 
[1957]	train-rmse:0.005703	test-rmse:0.014418 
[1958]	train-rmse:0.005703	test-rmse:0.014418 
[1959]	train-rmse:0.005701	test-rmse:0.014418 
[1960]	train-rmse:0.005700	test-rmse:0.014418 
[1961]	train-rmse:0.005698	test-rmse:0.014417 
[1962]	train-rmse:0.005697	test-rmse:0.014420 
[1963]	train-rmse:0.005696	test-rmse:0.014419 
[1964]	train-rmse:0.005695	test-rmse:0.014420 
[1965]	train-rmse:0.005693	test-rmse:0.014419 
[1966]	train-rmse:0.005692	test-rmse:0.014416 
[1967]	train-rmse:0.005691	test-rmse:0.014416 
[1968]	train-rmse:0.005690	test-rmse:0.014416 
[1969]	train-rmse:0.005687	test-rmse:0.014416 
[1970]	train-rmse:0.005687	test-rmse:0.014416 
[1971]	train-rmse:0.005683	test-rmse:0.014416 
[1972]	train-rmse:0.005682	test-rmse:0.014417 
[1973]	train-rmse:0.005682	test-rmse:0.014417 
[1974]	train-rmse:0.005681	test-rmse:0.014419 
[1975]	train-rmse:0.005679	test-rmse:0.014419 
[1976]	train-rmse:0.005678	test-rmse:0.014421 
[1977]	train-rmse:0.005678	test-rmse:0.014421 
[1978]	train-rmse:0.005677	test-rmse:0.014421 
[1979]	train-rmse:0.005676	test-rmse:0.014421 
[1980]	train-rmse:0.005673	test-rmse:0.014421 
[1981]	train-rmse:0.005672	test-rmse:0.014420 
[1982]	train-rmse:0.005670	test-rmse:0.014420 
[1983]	train-rmse:0.005668	test-rmse:0.014420 
[1984]	train-rmse:0.005668	test-rmse:0.014421 
[1985]	train-rmse:0.005667	test-rmse:0.014420 
[1986]	train-rmse:0.005665	test-rmse:0.014422 
[1987]	train-rmse:0.005664	test-rmse:0.014421 
[1988]	train-rmse:0.005664	test-rmse:0.014421 
[1989]	train-rmse:0.005663	test-rmse:0.014421 
[1990]	train-rmse:0.005662	test-rmse:0.014420 
[1991]	train-rmse:0.005661	test-rmse:0.014423 
[1992]	train-rmse:0.005661	test-rmse:0.014424 
[1993]	train-rmse:0.005657	test-rmse:0.014424 
[1994]	train-rmse:0.005657	test-rmse:0.014423 
[1995]	train-rmse:0.005656	test-rmse:0.014423 
[1996]	train-rmse:0.005654	test-rmse:0.014424 
[1997]	train-rmse:0.005653	test-rmse:0.014425 
[1998]	train-rmse:0.005652	test-rmse:0.014424 
[1999]	train-rmse:0.005650	test-rmse:0.014425 
[2000]	train-rmse:0.005649	test-rmse:0.014425 
[2001]	train-rmse:0.005648	test-rmse:0.014425 
[2002]	train-rmse:0.005647	test-rmse:0.014424 
[2003]	train-rmse:0.005646	test-rmse:0.014425 
[2004]	train-rmse:0.005643	test-rmse:0.014425 
[2005]	train-rmse:0.005642	test-rmse:0.014425 
[2006]	train-rmse:0.005642	test-rmse:0.014425 
[2007]	train-rmse:0.005641	test-rmse:0.014425 
[2008]	train-rmse:0.005640	test-rmse:0.014425 
[2009]	train-rmse:0.005640	test-rmse:0.014428 
[2010]	train-rmse:0.005638	test-rmse:0.014428 
[2011]	train-rmse:0.005637	test-rmse:0.014428 
[2012]	train-rmse:0.005635	test-rmse:0.014427 
[2013]	train-rmse:0.005634	test-rmse:0.014427 
[2014]	train-rmse:0.005633	test-rmse:0.014428 
[2015]	train-rmse:0.005631	test-rmse:0.014428 
[2016]	train-rmse:0.005630	test-rmse:0.014428 
[2017]	train-rmse:0.005627	test-rmse:0.014427 
[2018]	train-rmse:0.005625	test-rmse:0.014429 
[2019]	train-rmse:0.005624	test-rmse:0.014429 
[2020]	train-rmse:0.005624	test-rmse:0.014429 
[2021]	train-rmse:0.005623	test-rmse:0.014429 
[2022]	train-rmse:0.005622	test-rmse:0.014428 
[2023]	train-rmse:0.005621	test-rmse:0.014428 
[2024]	train-rmse:0.005620	test-rmse:0.014428 
[2025]	train-rmse:0.005619	test-rmse:0.014428 
[2026]	train-rmse:0.005617	test-rmse:0.014429 
[2027]	train-rmse:0.005617	test-rmse:0.014429 
[2028]	train-rmse:0.005617	test-rmse:0.014429 
[2029]	train-rmse:0.005616	test-rmse:0.014429 
[2030]	train-rmse:0.005613	test-rmse:0.014429 
[2031]	train-rmse:0.005612	test-rmse:0.014428 
[2032]	train-rmse:0.005611	test-rmse:0.014429 
[2033]	train-rmse:0.005608	test-rmse:0.014429 
[2034]	train-rmse:0.005607	test-rmse:0.014428 
[2035]	train-rmse:0.005603	test-rmse:0.014428 
[2036]	train-rmse:0.005601	test-rmse:0.014429 
[2037]	train-rmse:0.005600	test-rmse:0.014429 
[2038]	train-rmse:0.005600	test-rmse:0.014429 
[2039]	train-rmse:0.005599	test-rmse:0.014429 
[2040]	train-rmse:0.005598	test-rmse:0.014429 
[2041]	train-rmse:0.005596	test-rmse:0.014430 
[2042]	train-rmse:0.005593	test-rmse:0.014430 
[2043]	train-rmse:0.005590	test-rmse:0.014431 
[2044]	train-rmse:0.005589	test-rmse:0.014431 
[2045]	train-rmse:0.005588	test-rmse:0.014431 
[2046]	train-rmse:0.005586	test-rmse:0.014431 
[2047]	train-rmse:0.005585	test-rmse:0.014431 
[2048]	train-rmse:0.005585	test-rmse:0.014431 
[2049]	train-rmse:0.005585	test-rmse:0.014431 
[2050]	train-rmse:0.005584	test-rmse:0.014431 
[2051]	train-rmse:0.005582	test-rmse:0.014431 
[2052]	train-rmse:0.005580	test-rmse:0.014431 
[2053]	train-rmse:0.005579	test-rmse:0.014431 
